id,emp_id,processed_by,processed_at,requested_at,start_date,end_date,reason,approval_status
732,1289,00000000-0000-0000-0000-000000000000,2025-09-05,2025-09-05,2025-09-11,2025-09-18,Annual,1
733,1097,00000000-0000-0000-0000-000000000000,2026-02-24,2026-02-24,2026-02-28,2026-03-08,Sick,1
734,1195,00000000-0000-0000-0000-000000000000,2025-04-21,2025-04-21,2025-04-27,2025-04-28,Annual,1
735,467,00000000-0000-0000-0000-000000000000,2025-04-16,2025-04-16,2025-04-19,2025-04-19,Annual,1
736,94,00000000-0000-0000-0000-000000000000,2026-03-05,2026-03-05,2026-03-11,2026-03-13,Unpaid,1
737,296,00000000-0000-0000-0000-000000000000,2025-07-12,2025-07-12,2025-07-16,2025-07-20,Annual,1
738,1391,00000000-0000-0000-0000-000000000000,2025-02-14,2025-02-14,2025-02-20,2025-02-25,Maternity/Paternity,1
739,720,00000000-0000-0000-0000-000000000000,2025-05-11,2025-05-11,2025-05-22,2025-05-23,Annual,1
740,0,00000000-0000-0000-0000-000000000000,2025-12-07,2025-12-07,2025-12-15,2025-12-17,Maternity/Paternity,1
741,77,00000000-0000-0000-0000-000000000000,2026-03-15,2026-03-15,2026-03-17,2026-03-24,Sick,2
742,983,00000000-0000-0000-0000-000000000000,2025-02-27,2025-02-27,2025-03-03,2025-03-03,Sick,1
743,128,00000000-0000-0000-0000-000000000000,2025-10-28,2025-10-28,2025-11-02,2025-11-03,Sick,0
744,303,00000000-0000-0000-0000-000000000000,2025-04-08,2025-04-08,2025-04-11,2025-04-20,Annual,1
745,443,00000000-0000-0000-0000-000000000000,2026-01-18,2026-01-18,2026-01-20,2026-01-22,Annual,1
746,124,00000000-0000-0000-0000-000000000000,2025-06-29,2025-06-29,2025-07-10,2025-07-12,Annual,1
747,68,00000000-0000-0000-0000-000000000000,2025-03-09,2025-03-09,2025-03-12,2025-03-16,Annual,1
748,486,00000000-0000-0000-0000-000000000000,2025-12-28,2025-12-28,2025-12-31,2026-01-07,Sick,1
749,206,00000000-0000-0000-0000-000000000000,2026-01-22,2026-01-22,2026-01-29,2026-02-02,Unpaid,2
750,827,00000000-0000-0000-0000-000000000000,2025-02-10,2025-02-10,2025-02-23,2025-03-03,Annual,0
751,175,00000000-0000-0000-0000-000000000000,2025-07-19,2025-07-19,2025-07-31,2025-08-04,Annual,1
752,1098,00000000-0000-0000-0000-000000000000,2025-01-27,2025-01-27,2025-02-06,2025-02-13,Unpaid,1
753,1446,00000000-0000-0000-0000-000000000000,2025-10-26,2025-10-26,2025-10-28,2025-11-04,Annual,1
754,526,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-16,2025-01-22,Annual,2
755,746,00000000-0000-0000-0000-000000000000,2025-11-09,2025-11-09,2025-11-18,2025-11-26,Annual,1
756,820,00000000-0000-0000-0000-000000000000,2025-06-17,2025-06-17,2025-06-26,2025-06-27,Sick,0
757,1050,00000000-0000-0000-0000-000000000000,2025-03-10,2025-03-10,2025-03-13,2025-03-22,Annual,2
758,572,00000000-0000-0000-0000-000000000000,2025-05-08,2025-05-08,2025-05-22,2025-05-22,Maternity/Paternity,1
759,365,00000000-0000-0000-0000-000000000000,2025-09-09,2025-09-09,2025-09-15,2025-09-23,Sick,1
760,485,00000000-0000-0000-0000-000000000000,2025-03-19,2025-03-19,2025-03-31,2025-04-04,Annual,1
761,369,00000000-0000-0000-0000-000000000000,2025-04-17,2025-04-17,2025-04-29,2025-05-02,Unpaid,1
762,1043,00000000-0000-0000-0000-000000000000,2025-09-22,2025-09-22,2025-09-26,2025-10-01,Annual,2
763,45,00000000-0000-0000-0000-000000000000,2025-04-05,2025-04-05,2025-04-15,2025-04-20,Annual,1
764,1106,00000000-0000-0000-0000-000000000000,2025-10-28,2025-10-28,2025-11-10,2025-11-16,Annual,1
765,393,00000000-0000-0000-0000-000000000000,2025-10-17,2025-10-17,2025-10-30,2025-11-04,Annual,0
766,203,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-05-09,2025-05-15,Unpaid,0
767,1254,00000000-0000-0000-0000-000000000000,2025-03-16,2025-03-16,2025-03-19,2025-03-23,Annual,1
768,849,00000000-0000-0000-0000-000000000000,2025-06-09,2025-06-09,2025-06-21,2025-06-21,Annual,1
769,581,00000000-0000-0000-0000-000000000000,2025-02-26,2025-02-26,2025-03-11,2025-03-14,Sick,1
770,765,00000000-0000-0000-0000-000000000000,2026-01-01,2026-01-01,2026-01-06,2026-01-07,Unpaid,1
771,1090,00000000-0000-0000-0000-000000000000,2025-12-05,2025-12-05,2025-12-11,2025-12-18,Annual,1
772,477,00000000-0000-0000-0000-000000000000,2025-02-17,2025-02-17,2025-02-19,2025-02-24,Sick,1
773,1429,00000000-0000-0000-0000-000000000000,2025-09-25,2025-09-25,2025-10-03,2025-10-09,Annual,1
774,2,00000000-0000-0000-0000-000000000000,2025-04-23,2025-04-23,2025-05-07,2025-05-08,Annual,2
775,237,00000000-0000-0000-0000-000000000000,2025-08-28,2025-08-28,2025-09-03,2025-09-05,Annual,1
776,1285,00000000-0000-0000-0000-000000000000,2025-01-16,2025-01-16,2025-01-24,2025-01-28,Annual,1
777,841,00000000-0000-0000-0000-000000000000,2025-09-25,2025-09-25,2025-10-01,2025-10-01,Annual,1
778,903,00000000-0000-0000-0000-000000000000,2025-04-13,2025-04-13,2025-04-16,2025-04-24,Annual,1
779,792,00000000-0000-0000-0000-000000000000,2026-01-27,2026-01-27,2026-02-05,2026-02-09,Annual,1
780,341,00000000-0000-0000-0000-000000000000,2025-04-15,2025-04-15,2025-04-25,2025-05-03,Annual,1
781,335,00000000-0000-0000-0000-000000000000,2026-01-02,2026-01-02,2026-01-13,2026-01-18,Sick,1
782,993,00000000-0000-0000-0000-000000000000,2026-03-25,2026-03-25,2026-04-07,2026-04-14,Annual,1
783,1467,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-05-03,2025-05-11,Unpaid,1
784,472,00000000-0000-0000-0000-000000000000,2026-01-27,2026-01-27,2026-02-01,2026-02-01,Annual,1
785,939,00000000-0000-0000-0000-000000000000,2025-05-13,2025-05-13,2025-05-23,2025-05-23,Annual,1
786,243,00000000-0000-0000-0000-000000000000,2025-12-03,2025-12-03,2025-12-07,2025-12-09,Unpaid,1
787,825,00000000-0000-0000-0000-000000000000,2026-02-03,2026-02-03,2026-02-07,2026-02-16,Maternity/Paternity,1
788,935,00000000-0000-0000-0000-000000000000,2025-04-13,2025-04-13,2025-04-20,2025-04-22,Annual,1
789,1101,00000000-0000-0000-0000-000000000000,2025-12-02,2025-12-02,2025-12-10,2025-12-16,Sick,1
790,1119,00000000-0000-0000-0000-000000000000,2025-06-05,2025-06-05,2025-06-10,2025-06-17,Annual,1
791,120,00000000-0000-0000-0000-000000000000,2025-08-02,2025-08-02,2025-08-16,2025-08-22,Annual,1
792,371,00000000-0000-0000-0000-000000000000,2025-05-25,2025-05-25,2025-06-04,2025-06-11,Annual,1
793,937,00000000-0000-0000-0000-000000000000,2025-04-22,2025-04-22,2025-05-05,2025-05-10,Sick,1
794,546,00000000-0000-0000-0000-000000000000,2025-11-04,2025-11-04,2025-11-15,2025-11-17,Annual,1
795,81,00000000-0000-0000-0000-000000000000,2026-03-20,2026-03-20,2026-03-30,2026-04-04,Annual,2
796,1349,00000000-0000-0000-0000-000000000000,2025-04-05,2025-04-05,2025-04-16,2025-04-23,Sick,1
797,569,00000000-0000-0000-0000-000000000000,2025-11-10,2025-11-10,2025-11-19,2025-11-28,Sick,0
798,452,00000000-0000-0000-0000-000000000000,2025-08-07,2025-08-07,2025-08-18,2025-08-19,Annual,1
799,164,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-13,2025-06-18,Unpaid,1
800,588,00000000-0000-0000-0000-000000000000,2025-08-02,2025-08-02,2025-08-12,2025-08-14,Annual,1
801,696,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-08,2025-04-09,Sick,1
802,1436,00000000-0000-0000-0000-000000000000,2025-07-09,2025-07-09,2025-07-18,2025-07-26,Unpaid,1
803,1284,00000000-0000-0000-0000-000000000000,2025-10-01,2025-10-01,2025-10-06,2025-10-09,Unpaid,1
804,1326,00000000-0000-0000-0000-000000000000,2025-08-31,2025-08-31,2025-09-09,2025-09-09,Annual,1
805,429,00000000-0000-0000-0000-000000000000,2025-01-05,2025-01-05,2025-01-09,2025-01-09,Annual,1
806,598,00000000-0000-0000-0000-000000000000,2025-09-15,2025-09-15,2025-09-18,2025-09-19,Annual,1
807,876,00000000-0000-0000-0000-000000000000,2025-08-29,2025-08-29,2025-09-02,2025-09-04,Annual,1
808,1161,00000000-0000-0000-0000-000000000000,2025-12-24,2025-12-24,2025-12-29,2026-01-03,Sick,1
809,41,00000000-0000-0000-0000-000000000000,2025-07-15,2025-07-15,2025-07-22,2025-07-28,Annual,1
810,353,00000000-0000-0000-0000-000000000000,2025-01-02,2025-01-02,2025-01-05,2025-01-05,Annual,1
811,1209,00000000-0000-0000-0000-000000000000,2025-11-08,2025-11-08,2025-11-16,2025-11-21,Unpaid,1
812,1181,00000000-0000-0000-0000-000000000000,2025-06-14,2025-06-14,2025-06-25,2025-06-27,Annual,1
813,301,00000000-0000-0000-0000-000000000000,2025-01-10,2025-01-10,2025-01-13,2025-01-14,Annual,1
814,290,00000000-0000-0000-0000-000000000000,2025-02-28,2025-02-28,2025-03-10,2025-03-17,Maternity/Paternity,1
815,1045,00000000-0000-0000-0000-000000000000,2026-01-30,2026-01-30,2026-02-10,2026-02-12,Annual,1
816,1010,00000000-0000-0000-0000-000000000000,2025-06-22,2025-06-22,2025-06-27,2025-07-02,Annual,1
817,618,00000000-0000-0000-0000-000000000000,2025-09-25,2025-09-25,2025-10-09,2025-10-09,Annual,1
818,898,00000000-0000-0000-0000-000000000000,2025-02-25,2025-02-25,2025-03-06,2025-03-11,Annual,1
819,267,00000000-0000-0000-0000-000000000000,2025-10-08,2025-10-08,2025-10-19,2025-10-26,Annual,1
820,58,00000000-0000-0000-0000-000000000000,2025-09-11,2025-09-11,2025-09-19,2025-09-24,Annual,1
821,359,00000000-0000-0000-0000-000000000000,2025-04-25,2025-04-25,2025-05-07,2025-05-09,Sick,2
822,255,00000000-0000-0000-0000-000000000000,2025-04-11,2025-04-11,2025-04-14,2025-04-22,Unpaid,0
823,173,00000000-0000-0000-0000-000000000000,2025-11-20,2025-11-20,2025-11-27,2025-12-02,Sick,1
824,1232,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2026-01-04,2026-01-13,Annual,1
825,738,00000000-0000-0000-0000-000000000000,2025-02-18,2025-02-18,2025-02-27,2025-03-04,Sick,1
826,540,00000000-0000-0000-0000-000000000000,2025-10-05,2025-10-05,2025-10-11,2025-10-14,Annual,1
827,571,00000000-0000-0000-0000-000000000000,2025-11-13,2025-11-13,2025-11-15,2025-11-23,Annual,1
828,847,00000000-0000-0000-0000-000000000000,2025-12-06,2025-12-06,2025-12-08,2025-12-15,Sick,0
829,1433,00000000-0000-0000-0000-000000000000,2025-05-25,2025-05-25,2025-06-03,2025-06-11,Unpaid,1
830,51,00000000-0000-0000-0000-000000000000,2025-05-11,2025-05-11,2025-05-14,2025-05-22,Annual,0
831,362,00000000-0000-0000-0000-000000000000,2025-03-12,2025-03-12,2025-03-21,2025-03-22,Unpaid,1
832,1016,00000000-0000-0000-0000-000000000000,2025-05-31,2025-05-31,2025-06-06,2025-06-13,Annual,1
833,625,00000000-0000-0000-0000-000000000000,2026-01-05,2026-01-05,2026-01-18,2026-01-24,Unpaid,1
834,713,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-10,2025-04-19,Sick,0
835,1064,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-02,2025-04-04,Annual,1
836,286,00000000-0000-0000-0000-000000000000,2025-06-14,2025-06-14,2025-06-26,2025-06-27,Maternity/Paternity,1
837,814,00000000-0000-0000-0000-000000000000,2025-03-27,2025-03-27,2025-04-07,2025-04-10,Annual,1
838,102,00000000-0000-0000-0000-000000000000,2025-04-20,2025-04-20,2025-05-04,2025-05-07,Sick,1
839,782,00000000-0000-0000-0000-000000000000,2025-01-30,2025-01-30,2025-02-07,2025-02-07,Sick,1
840,1037,00000000-0000-0000-0000-000000000000,2026-03-21,2026-03-21,2026-03-28,2026-04-06,Annual,1
841,846,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-15,2025-06-21,Annual,1
842,511,00000000-0000-0000-0000-000000000000,2026-03-11,2026-03-11,2026-03-17,2026-03-22,Annual,1
843,718,00000000-0000-0000-0000-000000000000,2025-09-29,2025-09-29,2025-10-01,2025-10-02,Annual,1
844,797,00000000-0000-0000-0000-000000000000,2025-08-03,2025-08-03,2025-08-08,2025-08-16,Annual,1
845,231,00000000-0000-0000-0000-000000000000,2025-11-03,2025-11-03,2025-11-08,2025-11-10,Sick,1
846,297,00000000-0000-0000-0000-000000000000,2025-09-23,2025-09-23,2025-10-03,2025-10-04,Annual,1
847,155,00000000-0000-0000-0000-000000000000,2025-04-23,2025-04-23,2025-05-02,2025-05-04,Sick,1
848,1243,00000000-0000-0000-0000-000000000000,2025-11-04,2025-11-04,2025-11-12,2025-11-19,Annual,1
849,375,00000000-0000-0000-0000-000000000000,2026-01-16,2026-01-16,2026-01-30,2026-02-02,Annual,1
850,1217,00000000-0000-0000-0000-000000000000,2025-10-08,2025-10-08,2025-10-17,2025-10-17,Annual,1
851,785,00000000-0000-0000-0000-000000000000,2025-11-05,2025-11-05,2025-11-07,2025-11-13,Annual,0
852,384,00000000-0000-0000-0000-000000000000,2025-09-15,2025-09-15,2025-09-22,2025-10-01,Unpaid,2
853,242,00000000-0000-0000-0000-000000000000,2025-04-02,2025-04-02,2025-04-16,2025-04-21,Annual,1
854,722,00000000-0000-0000-0000-000000000000,2025-11-19,2025-11-19,2025-11-27,2025-12-04,Annual,1
855,1258,00000000-0000-0000-0000-000000000000,2025-09-02,2025-09-02,2025-09-07,2025-09-16,Sick,1
856,734,00000000-0000-0000-0000-000000000000,2025-04-11,2025-04-11,2025-04-24,2025-05-02,Maternity/Paternity,1
857,812,00000000-0000-0000-0000-000000000000,2025-08-04,2025-08-04,2025-08-07,2025-08-14,Maternity/Paternity,2
858,600,00000000-0000-0000-0000-000000000000,2025-12-02,2025-12-02,2025-12-04,2025-12-04,Sick,0
859,747,00000000-0000-0000-0000-000000000000,2026-03-04,2026-03-04,2026-03-11,2026-03-15,Annual,1
860,368,00000000-0000-0000-0000-000000000000,2026-03-14,2026-03-14,2026-03-20,2026-03-28,Sick,2
861,745,00000000-0000-0000-0000-000000000000,2025-02-13,2025-02-13,2025-02-20,2025-02-26,Sick,1
862,947,00000000-0000-0000-0000-000000000000,2025-03-28,2025-03-28,2025-03-30,2025-04-02,Annual,1
863,1194,00000000-0000-0000-0000-000000000000,2025-02-23,2025-02-23,2025-03-02,2025-03-07,Annual,1
864,585,00000000-0000-0000-0000-000000000000,2025-07-13,2025-07-13,2025-07-23,2025-08-01,Annual,1
865,813,00000000-0000-0000-0000-000000000000,2025-09-01,2025-09-01,2025-09-05,2025-09-10,Annual,1
866,1120,00000000-0000-0000-0000-000000000000,2025-02-25,2025-02-25,2025-03-02,2025-03-09,Annual,2
867,229,00000000-0000-0000-0000-000000000000,2025-11-22,2025-11-22,2025-11-24,2025-12-02,Unpaid,1
868,353,00000000-0000-0000-0000-000000000000,2025-10-16,2025-10-16,2025-10-20,2025-10-22,Annual,1
869,220,00000000-0000-0000-0000-000000000000,2026-01-09,2026-01-09,2026-01-16,2026-01-19,Annual,1
870,442,00000000-0000-0000-0000-000000000000,2025-10-30,2025-10-30,2025-11-06,2025-11-06,Annual,1
871,447,00000000-0000-0000-0000-000000000000,2025-07-28,2025-07-28,2025-08-05,2025-08-10,Annual,1
872,376,00000000-0000-0000-0000-000000000000,2025-01-19,2025-01-19,2025-01-24,2025-01-27,Annual,1
873,1438,00000000-0000-0000-0000-000000000000,2025-05-10,2025-05-10,2025-05-13,2025-05-14,Sick,1
874,857,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-23,2025-12-28,Annual,1
875,575,00000000-0000-0000-0000-000000000000,2026-01-20,2026-01-20,2026-01-25,2026-01-30,Sick,1
876,1265,00000000-0000-0000-0000-000000000000,2025-06-08,2025-06-08,2025-06-14,2025-06-23,Annual,1
877,786,00000000-0000-0000-0000-000000000000,2025-10-19,2025-10-19,2025-10-31,2025-11-02,Annual,1
878,1231,00000000-0000-0000-0000-000000000000,2025-06-23,2025-06-23,2025-06-30,2025-07-02,Annual,1
879,451,00000000-0000-0000-0000-000000000000,2025-07-16,2025-07-16,2025-07-19,2025-07-21,Annual,1
880,998,00000000-0000-0000-0000-000000000000,2025-11-11,2025-11-11,2025-11-19,2025-11-19,Annual,1
881,187,00000000-0000-0000-0000-000000000000,2025-04-12,2025-04-12,2025-04-25,2025-04-25,Unpaid,1
882,759,00000000-0000-0000-0000-000000000000,2025-06-20,2025-06-20,2025-06-28,2025-06-29,Annual,1
883,521,00000000-0000-0000-0000-000000000000,2025-11-20,2025-11-20,2025-11-23,2025-11-24,Annual,1
884,564,00000000-0000-0000-0000-000000000000,2025-11-12,2025-11-12,2025-11-16,2025-11-23,Maternity/Paternity,1
885,40,00000000-0000-0000-0000-000000000000,2025-03-05,2025-03-05,2025-03-15,2025-03-19,Annual,1
886,873,00000000-0000-0000-0000-000000000000,2025-03-29,2025-03-29,2025-04-04,2025-04-04,Annual,1
887,989,00000000-0000-0000-0000-000000000000,2025-11-07,2025-11-07,2025-11-13,2025-11-22,Annual,1
888,473,00000000-0000-0000-0000-000000000000,2025-04-13,2025-04-13,2025-04-26,2025-04-27,Sick,1
889,906,00000000-0000-0000-0000-000000000000,2026-03-20,2026-03-20,2026-03-28,2026-04-03,Annual,1
890,718,00000000-0000-0000-0000-000000000000,2026-02-23,2026-02-23,2026-03-03,2026-03-08,Annual,1
891,998,00000000-0000-0000-0000-000000000000,2025-10-08,2025-10-08,2025-10-16,2025-10-21,Annual,1
892,211,00000000-0000-0000-0000-000000000000,2025-04-18,2025-04-18,2025-04-21,2025-04-26,Annual,1
893,498,00000000-0000-0000-0000-000000000000,2025-07-06,2025-07-06,2025-07-18,2025-07-21,Annual,2
894,231,00000000-0000-0000-0000-000000000000,2026-01-18,2026-01-18,2026-01-20,2026-01-24,Annual,1
895,104,00000000-0000-0000-0000-000000000000,2025-11-02,2025-11-02,2025-11-15,2025-11-19,Annual,1
896,658,00000000-0000-0000-0000-000000000000,2025-06-03,2025-06-03,2025-06-12,2025-06-20,Sick,1
897,1213,00000000-0000-0000-0000-000000000000,2025-12-14,2025-12-14,2025-12-28,2026-01-05,Annual,1
898,574,00000000-0000-0000-0000-000000000000,2025-05-17,2025-05-17,2025-05-27,2025-05-31,Annual,1
899,309,00000000-0000-0000-0000-000000000000,2026-01-12,2026-01-12,2026-01-21,2026-01-22,Maternity/Paternity,1
900,1225,00000000-0000-0000-0000-000000000000,2025-05-16,2025-05-16,2025-05-19,2025-05-28,Annual,1
901,964,00000000-0000-0000-0000-000000000000,2025-10-13,2025-10-13,2025-10-25,2025-10-27,Annual,1
902,1409,00000000-0000-0000-0000-000000000000,2025-08-17,2025-08-17,2025-08-22,2025-08-24,Annual,1
903,344,00000000-0000-0000-0000-000000000000,2025-02-27,2025-02-27,2025-03-12,2025-03-20,Sick,1
904,1340,00000000-0000-0000-0000-000000000000,2025-03-01,2025-03-01,2025-03-14,2025-03-14,Annual,1
905,1000,00000000-0000-0000-0000-000000000000,2025-02-07,2025-02-07,2025-02-20,2025-03-01,Sick,1
906,101,00000000-0000-0000-0000-000000000000,2025-02-15,2025-02-15,2025-02-18,2025-02-23,Sick,0
907,974,00000000-0000-0000-0000-000000000000,2026-01-27,2026-01-27,2026-01-31,2026-02-03,Annual,0
908,324,00000000-0000-0000-0000-000000000000,2025-12-09,2025-12-09,2025-12-19,2025-12-20,Annual,1
909,1100,00000000-0000-0000-0000-000000000000,2025-08-19,2025-08-19,2025-09-01,2025-09-07,Annual,1
910,540,00000000-0000-0000-0000-000000000000,2025-08-13,2025-08-13,2025-08-15,2025-08-20,Annual,1
911,1467,00000000-0000-0000-0000-000000000000,2025-08-16,2025-08-16,2025-08-26,2025-08-27,Annual,1
912,694,00000000-0000-0000-0000-000000000000,2025-12-13,2025-12-13,2025-12-25,2025-12-30,Annual,1
913,959,00000000-0000-0000-0000-000000000000,2026-03-17,2026-03-17,2026-03-27,2026-03-31,Annual,1
914,196,00000000-0000-0000-0000-000000000000,2025-02-15,2025-02-15,2025-02-20,2025-02-28,Annual,1
915,603,00000000-0000-0000-0000-000000000000,2025-12-09,2025-12-09,2025-12-11,2025-12-11,Annual,1
916,1040,00000000-0000-0000-0000-000000000000,2025-05-03,2025-05-03,2025-05-08,2025-05-17,Annual,1
917,1334,00000000-0000-0000-0000-000000000000,2025-08-24,2025-08-24,2025-08-28,2025-09-03,Annual,1
918,359,00000000-0000-0000-0000-000000000000,2026-03-06,2026-03-06,2026-03-18,2026-03-25,Annual,2
919,620,00000000-0000-0000-0000-000000000000,2025-11-18,2025-11-18,2025-11-23,2025-11-27,Annual,1
920,283,00000000-0000-0000-0000-000000000000,2025-01-04,2025-01-04,2025-01-15,2025-01-15,Unpaid,1
921,1258,00000000-0000-0000-0000-000000000000,2025-02-28,2025-02-28,2025-03-08,2025-03-14,Annual,1
922,223,00000000-0000-0000-0000-000000000000,2025-09-11,2025-09-11,2025-09-25,2025-09-30,Sick,1
923,1448,00000000-0000-0000-0000-000000000000,2026-03-05,2026-03-05,2026-03-10,2026-03-11,Annual,0
924,1019,00000000-0000-0000-0000-000000000000,2025-03-09,2025-03-09,2025-03-15,2025-03-24,Sick,1
925,1399,00000000-0000-0000-0000-000000000000,2025-10-30,2025-10-30,2025-11-02,2025-11-05,Sick,1
926,697,00000000-0000-0000-0000-000000000000,2025-01-21,2025-01-21,2025-01-26,2025-02-02,Sick,0
927,1119,00000000-0000-0000-0000-000000000000,2025-12-26,2025-12-26,2026-01-03,2026-01-12,Annual,1
928,1195,00000000-0000-0000-0000-000000000000,2025-05-04,2025-05-04,2025-05-13,2025-05-16,Annual,1
929,1032,00000000-0000-0000-0000-000000000000,2026-03-21,2026-03-21,2026-03-27,2026-03-31,Annual,1
930,113,00000000-0000-0000-0000-000000000000,2025-05-02,2025-05-02,2025-05-13,2025-05-13,Annual,0
931,35,00000000-0000-0000-0000-000000000000,2025-08-03,2025-08-03,2025-08-15,2025-08-16,Annual,1
932,787,00000000-0000-0000-0000-000000000000,2025-08-15,2025-08-15,2025-08-27,2025-08-31,Annual,1
933,896,00000000-0000-0000-0000-000000000000,2025-09-28,2025-09-28,2025-10-07,2025-10-11,Sick,1
934,106,00000000-0000-0000-0000-000000000000,2025-01-17,2025-01-17,2025-01-26,2025-02-04,Annual,1
935,473,00000000-0000-0000-0000-000000000000,2025-05-15,2025-05-15,2025-05-17,2025-05-18,Annual,1
936,739,00000000-0000-0000-0000-000000000000,2025-07-14,2025-07-14,2025-07-21,2025-07-28,Annual,1
937,563,00000000-0000-0000-0000-000000000000,2025-05-10,2025-05-10,2025-05-23,2025-05-31,Sick,0
938,842,00000000-0000-0000-0000-000000000000,2025-03-08,2025-03-08,2025-03-11,2025-03-12,Sick,1
939,305,00000000-0000-0000-0000-000000000000,2025-05-29,2025-05-29,2025-06-04,2025-06-06,Annual,1
940,901,00000000-0000-0000-0000-000000000000,2026-01-13,2026-01-13,2026-01-20,2026-01-28,Annual,0
941,1123,00000000-0000-0000-0000-000000000000,2025-05-29,2025-05-29,2025-06-09,2025-06-18,Unpaid,1
942,1395,00000000-0000-0000-0000-000000000000,2026-02-01,2026-02-01,2026-02-06,2026-02-08,Annual,0
943,1278,00000000-0000-0000-0000-000000000000,2025-06-21,2025-06-21,2025-07-05,2025-07-09,Sick,1
